year;universityId;subjectAreaId;threshold1Value;threshold1PercentageValue;threshold5Value;threshold5PercentageValue;threshold10Value;threshold10PercentageValue;threshold25Value;threshold25PercentageValue
2016;Poznan University of Economics and Business;Mathematics;0.0;0.0;0.0;0.0;0.0;0.0;3.0;21.428572
2017;Poznan University of Economics and Business;Mathematics;0.0;0.0;1.0;2.857143;1.0;2.857143;2.0;5.714286
2018;Poznan University of Economics and Business;Mathematics;1.0;4.166667;2.0;8.333334;2.0;8.333334;4.0;16.666668
2019;Poznan University of Economics and Business;Mathematics;0.0;0.0;1.0;2.777778;1.0;2.777778;4.0;11.111112
2020;Poznan University of Economics and Business;Mathematics;0.0;0.0;0.0;0.0;0.0;0.0;2.0;7.1428576
2021;Poznan University of Economics and Business;Mathematics;0.0;0.0;1.0;2.5;2.0;5.0;14.0;35.0
2022;Poznan University of Economics and Business;Mathematics;1.0;2.2727273;3.0;6.818182;6.0;13.636364;15.0;34.090908
2023;Poznan University of Economics and Business;Mathematics;0.0;0.0;0.0;0.0;1.0;14.285715;None;None
2012;AGH University of Science and Technology;Medicine;0.0;0.0;0.0;0.0;1.0;2.1276596;5.0;10.638298
2013;AGH University of Science and Technology;Medicine;0.0;0.0;0.0;0.0;3.0;5.6603775;11.0;20.754717
2014;AGH University of Science and Technology;Medicine;2.0;3.6363635;4.0;7.272727;6.0;10.909091;17.0;30.909092
2015;AGH University of Science and Technology;Medicine;0.0;0.0;1.0;1.5384616;4.0;6.1538463;10.0;15.384616
2016;AGH University of Science and Technology;Medicine;0.0;0.0;0.0;0.0;7.0;9.210526;14.0;18.421053
2017;AGH University of Science and Technology;Medicine;0.0;0.0;2.0;3.2258062;3.0;4.8387094;19.0;30.645163
2018;AGH University of Science and Technology;Medicine;0.0;0.0;1.0;1.6949153;2.0;3.3898306;10.0;16.949154
2019;AGH University of Science and Technology;Medicine;1.0;2.2222223;3.0;6.666667;5.0;11.111112;15.0;33.333336
2020;AGH University of Science and Technology;Medicine;1.0;2.0408163;3.0;6.122449;11.0;22.448978;20.0;40.816326
2021;AGH University of Science and Technology;Medicine;1.0;1.6393442;3.0;4.9180326;6.0;9.836065;25.0;40.983604
2022;AGH University of Science and Technology;Medicine;1.0;1.0638298;6.0;6.382979;13.0;13.829787;35.0;37.23404
2023;AGH University of Science and Technology;Medicine;1.0;3.3333335;5.0;16.666668;5.0;16.666668;None;None
2012;Białystok University of Technology;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;2.0;66.66667
2013;Białystok University of Technology;Medicine;0.0;0.0;0.0;0.0;1.0;10.0;1.0;10.0
2014;Białystok University of Technology;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;3.0;75.0
2015;Białystok University of Technology;Medicine;0.0;0.0;1.0;12.5;1.0;12.5;3.0;37.5
2016;Białystok University of Technology;Medicine;0.0;0.0;1.0;4.7619047;3.0;14.285715;3.0;14.285715
2017;Białystok University of Technology;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;4.0;26.666668
2018;Białystok University of Technology;Medicine;0.0;0.0;1.0;2.5;1.0;2.5;6.0;15.000001
2019;Białystok University of Technology;Medicine;0.0;0.0;0.0;0.0;3.0;13.043478;6.0;26.086956
2020;Białystok University of Technology;Medicine;0.0;0.0;0.0;0.0;1.0;4.7619047;10.0;47.61905
2021;Białystok University of Technology;Medicine;1.0;4.5454545;3.0;13.636364;4.0;18.181818;9.0;40.909092
2022;Białystok University of Technology;Medicine;0.0;0.0;1.0;3.4482758;2.0;6.8965516;14.0;48.27586
2023;Białystok University of Technology;Medicine;1.0;8.333334;2.0;16.666668;4.0;33.333336;None;None
2012;Cracow University of Technology;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0
2013;Cracow University of Technology;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.0
2014;Cracow University of Technology;Medicine;0.0;0.0;0.0;0.0;1.0;14.285715;1.0;14.285715
2015;Cracow University of Technology;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;2.0;15.384616
2016;Cracow University of Technology;Medicine;0.0;0.0;0.0;0.0;1.0;25.0;1.0;25.0
2017;Cracow University of Technology;Medicine;0.0;0.0;0.0;0.0;1.0;9.090909;4.0;36.363636
2018;Cracow University of Technology;Medicine;1.0;11.111112;2.0;22.222223;2.0;22.222223;4.0;44.444447
2019;Cracow University of Technology;Medicine;1.0;10.0;1.0;10.0;3.0;30.000002;4.0;40.0
2020;Cracow University of Technology;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;2.0;28.57143
2021;Cracow University of Technology;Medicine;0.0;0.0;1.0;9.090909;1.0;9.090909;5.0;45.454548
2022;Cracow University of Technology;Medicine;1.0;5.0;3.0;15.000001;4.0;20.0;10.0;50.0
2023;Cracow University of Technology;Medicine;0.0;0.0;1.0;10.0;1.0;10.0;None;None
2012;University of Białystok;Medicine;0.0;0.0;1.0;7.692308;2.0;15.384616;4.0;30.769232
2013;University of Białystok;Medicine;0.0;0.0;1.0;7.692308;3.0;23.076923;4.0;30.769232
2014;University of Białystok;Medicine;0.0;0.0;1.0;9.090909;2.0;18.181818;4.0;36.363636
2015;University of Białystok;Medicine;0.0;0.0;1.0;20.0;1.0;20.0;1.0;20.0
2016;University of Białystok;Medicine;0.0;0.0;0.0;0.0;1.0;8.333334;4.0;33.333336
2017;University of Białystok;Medicine;1.0;8.333334;1.0;8.333334;2.0;16.666668;4.0;33.333336
2018;University of Białystok;Medicine;0.0;0.0;1.0;5.263158;1.0;5.263158;6.0;31.578945
2019;University of Białystok;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;6.0;28.57143
2020;University of Białystok;Medicine;0.0;0.0;0.0;0.0;1.0;3.7037036;5.0;18.518518
2021;University of Białystok;Medicine;0.0;0.0;1.0;2.857143;5.0;14.285715;14.0;40.0
2022;University of Białystok;Medicine;1.0;2.5;4.0;10.0;4.0;10.0;11.0;27.5
2023;University of Białystok;Medicine;0.0;0.0;1.0;10.0;3.0;30.000002;None;None
2012;Warsaw University of Technology;Medicine;0.0;0.0;1.0;2.4390242;5.0;12.195122;18.0;43.90244
2013;Warsaw University of Technology;Medicine;0.0;0.0;1.0;2.5;4.0;10.0;15.0;37.5
2014;Warsaw University of Technology;Medicine;2.0;3.5714288;4.0;7.1428576;6.0;10.714286;13.0;23.214285
2015;Warsaw University of Technology;Medicine;0.0;0.0;2.0;3.2258062;8.0;12.903225;23.0;37.096775
2016;Warsaw University of Technology;Medicine;0.0;0.0;2.0;2.9411764;8.0;11.764706;17.0;25.0
2017;Warsaw University of Technology;Medicine;2.0;2.2988505;4.0;4.597701;14.0;16.091955;30.0;34.482758
2018;Warsaw University of Technology;Medicine;1.0;1.1111112;6.0;6.666667;15.0;16.666668;36.0;40.0
2019;Warsaw University of Technology;Medicine;0.0;0.0;9.0;9.574469;14.0;14.893617;30.0;31.914892
2020;Warsaw University of Technology;Medicine;0.0;0.0;3.0;3.4482758;6.0;6.8965516;30.0;34.482758
2021;Warsaw University of Technology;Medicine;2.0;1.4705882;6.0;4.4117646;15.0;11.029412;50.0;36.764706
2022;Warsaw University of Technology;Medicine;0.0;0.0;7.0;6.3063064;14.0;12.612613;50.0;45.045044
2023;Warsaw University of Technology;Medicine;0.0;0.0;0.0;0.0;2.0;5.263158;None;None
2012;Poznan University of Economics and Business;Medicine;None;None;None;None;None;None;None;None
2013;Poznan University of Economics and Business;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;Poznan University of Economics and Business;Medicine;None;None;None;None;None;None;None;None
2015;Poznan University of Economics and Business;Medicine;0.0;0.0;0.0;0.0;1.0;25.0;1.0;25.0
2016;Poznan University of Economics and Business;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;1.0;33.333336
2017;Poznan University of Economics and Business;Medicine;0.0;0.0;1.0;16.666668;2.0;33.333336;2.0;33.333336
2018;Poznan University of Economics and Business;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;2.0;66.66667
2019;Poznan University of Economics and Business;Medicine;None;None;None;None;None;None;None;None
2020;Poznan University of Economics and Business;Medicine;0.0;0.0;1.0;10.0;3.0;30.000002;4.0;40.0
2021;Poznan University of Economics and Business;Medicine;0.0;0.0;0.0;0.0;2.0;18.181818;5.0;45.454548
2022;Poznan University of Economics and Business;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;4.0;44.444447
2023;Poznan University of Economics and Business;Medicine;0.0;0.0;0.0;0.0;0.0;0.0;None;None
2012;AGH University of Science and Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;2.0;22.222223
2013;AGH University of Science and Technology;Neuroscience;0.0;0.0;0.0;0.0;2.0;22.222223;5.0;55.555557
2014;AGH University of Science and Technology;Neuroscience;0.0;0.0;1.0;10.0;4.0;40.0;8.0;80.0
2015;AGH University of Science and Technology;Neuroscience;0.0;0.0;1.0;8.333334;2.0;16.666668;5.0;41.666664
2016;AGH University of Science and Technology;Neuroscience;0.0;0.0;2.0;28.57143;3.0;42.857143;5.0;71.42857
2017;AGH University of Science and Technology;Neuroscience;0.0;0.0;0.0;0.0;1.0;14.285715;3.0;42.857143
2018;AGH University of Science and Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;3.0;60.000004
2019;AGH University of Science and Technology;Neuroscience;0.0;0.0;3.0;21.428572;3.0;21.428572;6.0;42.857143
2020;AGH University of Science and Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;2.0;25.0
2021;AGH University of Science and Technology;Neuroscience;0.0;0.0;2.0;16.666668;2.0;16.666668;4.0;33.333336
2022;AGH University of Science and Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;1.0;16.666668
2023;AGH University of Science and Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;None;None
2012;Białystok University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013;Białystok University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;2.0;100.0
2014;Białystok University of Technology;Neuroscience;0.0;0.0;0.0;0.0;1.0;100.0;1.0;100.0
2015;Białystok University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;Białystok University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;Białystok University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;Białystok University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2019;Białystok University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;Białystok University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2021;Białystok University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2022;Białystok University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;2.0;33.333336
2023;Białystok University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2012;Cracow University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2013;Cracow University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2014;Cracow University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2015;Cracow University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2016;Cracow University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;Cracow University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2018;Cracow University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2019;Cracow University of Technology;Neuroscience;0.0;0.0;1.0;100.0;1.0;100.0;1.0;100.0
2020;Cracow University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;2.0;100.0
2021;Cracow University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2022;Cracow University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2023;Cracow University of Technology;Neuroscience;None;None;None;None;None;None;None;None
2012;University of Białystok;Neuroscience;None;None;None;None;None;None;None;None
2013;University of Białystok;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;University of Białystok;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015;University of Białystok;Neuroscience;0.0;0.0;0.0;0.0;1.0;33.333336;2.0;66.66667
2016;University of Białystok;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;University of Białystok;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;1.0;33.333336
2018;University of Białystok;Neuroscience;0.0;0.0;0.0;0.0;1.0;50.0;1.0;50.0
2019;University of Białystok;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;University of Białystok;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.0
2021;University of Białystok;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;2.0;100.0
2022;University of Białystok;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023;University of Białystok;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;None;None
2012;Warsaw University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;5.0;50.0
2013;Warsaw University of Technology;Neuroscience;0.0;0.0;0.0;0.0;2.0;33.333336;4.0;66.66667
2014;Warsaw University of Technology;Neuroscience;0.0;0.0;0.0;0.0;1.0;12.5;3.0;37.5
2015;Warsaw University of Technology;Neuroscience;0.0;0.0;0.0;0.0;2.0;13.333334;6.0;40.0
2016;Warsaw University of Technology;Neuroscience;0.0;0.0;0.0;0.0;1.0;14.285715;4.0;57.14286
2017;Warsaw University of Technology;Neuroscience;0.0;0.0;0.0;0.0;1.0;10.0;4.0;40.0
2018;Warsaw University of Technology;Neuroscience;0.0;0.0;0.0;0.0;1.0;9.090909;2.0;18.181818
2019;Warsaw University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;2.0;25.0
2020;Warsaw University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;9.0;52.941177
2021;Warsaw University of Technology;Neuroscience;1.0;9.090909;1.0;9.090909;2.0;18.181818;3.0;27.272728
2022;Warsaw University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;5.0;38.46154
2023;Warsaw University of Technology;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;None;None
2012;Poznan University of Economics and Business;Neuroscience;None;None;None;None;None;None;None;None
2013;Poznan University of Economics and Business;Neuroscience;None;None;None;None;None;None;None;None
2014;Poznan University of Economics and Business;Neuroscience;None;None;None;None;None;None;None;None
2015;Poznan University of Economics and Business;Neuroscience;None;None;None;None;None;None;None;None
2016;Poznan University of Economics and Business;Neuroscience;None;None;None;None;None;None;None;None
2017;Poznan University of Economics and Business;Neuroscience;None;None;None;None;None;None;None;None
2018;Poznan University of Economics and Business;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019;Poznan University of Economics and Business;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;Poznan University of Economics and Business;Neuroscience;0.0;0.0;0.0;0.0;0.0;0.0;2.0;100.0
2021;Poznan University of Economics and Business;Neuroscience;None;None;None;None;None;None;None;None
2022;Poznan University of Economics and Business;Neuroscience;None;None;None;None;None;None;None;None
2023;Poznan University of Economics and Business;Neuroscience;None;None;None;None;None;None;None;None
2012;AGH University of Science and Technology;Nursing;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2013;AGH University of Science and Technology;Nursing;0.0;0.0;0.0;0.0;1.0;50.0;1.0;50.0
2014;AGH University of Science and Technology;Nursing;1.0;100.0;1.0;100.0;1.0;100.0;1.0;100.0
2015;AGH University of Science and Technology;Nursing;None;None;None;None;None;None;None;None
2016;AGH University of Science and Technology;Nursing;None;None;None;None;None;None;None;None
2017;AGH University of Science and Technology;Nursing;None;None;None;None;None;None;None;None
2018;AGH University of Science and Technology;Nursing;None;None;None;None;None;None;None;None
2019;AGH University of Science and Technology;Nursing;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2020;AGH University of Science and Technology;Nursing;None;None;None;None;None;None;None;None
2021;AGH University of Science and Technology;Nursing;0.0;0.0;1.0;33.333336;1.0;33.333336;3.0;100.0
2022;AGH University of Science and Technology;Nursing;0.0;0.0;1.0;50.0;1.0;50.0;2.0;100.0
2023;AGH University of Science and Technology;Nursing;0.0;0.0;0.0;0.0;0.0;0.0;None;None
2012;Białystok University of Technology;Nursing;None;None;None;None;None;None;None;None
2013;Białystok University of Technology;Nursing;None;None;None;None;None;None;None;None
2014;Białystok University of Technology;Nursing;None;None;None;None;None;None;None;None
2015;Białystok University of Technology;Nursing;None;None;None;None;None;None;None;None
2016;Białystok University of Technology;Nursing;0.0;0.0;1.0;100.0;1.0;100.0;1.0;100.0
2017;Białystok University of Technology;Nursing;None;None;None;None;None;None;None;None
2018;Białystok University of Technology;Nursing;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2019;Białystok University of Technology;Nursing;None;None;None;None;None;None;None;None
2020;Białystok University of Technology;Nursing;0.0;0.0;0.0;0.0;0.0;0.0;1.0;33.333336
2021;Białystok University of Technology;Nursing;0.0;0.0;0.0;0.0;1.0;100.0;1.0;100.0
2022;Białystok University of Technology;Nursing;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2023;Białystok University of Technology;Nursing;None;None;None;None;None;None;None;None
2012;Cracow University of Technology;Nursing;None;None;None;None;None;None;None;None
2013;Cracow University of Technology;Nursing;None;None;None;None;None;None;None;None
2014;Cracow University of Technology;Nursing;None;None;None;None;None;None;None;None
2015;Cracow University of Technology;Nursing;None;None;None;None;None;None;None;None
2016;Cracow University of Technology;Nursing;None;None;None;None;None;None;None;None
2017;Cracow University of Technology;Nursing;None;None;None;None;None;None;None;None
2018;Cracow University of Technology;Nursing;None;None;None;None;None;None;None;None
2019;Cracow University of Technology;Nursing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;Cracow University of Technology;Nursing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;Cracow University of Technology;Nursing;None;None;None;None;None;None;None;None
2022;Cracow University of Technology;Nursing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023;Cracow University of Technology;Nursing;0.0;0.0;0.0;0.0;0.0;0.0;None;None
2012;University of Białystok;Nursing;None;None;None;None;None;None;None;None
2013;University of Białystok;Nursing;None;None;None;None;None;None;None;None
2014;University of Białystok;Nursing;None;None;None;None;None;None;None;None
2015;University of Białystok;Nursing;None;None;None;None;None;None;None;None
2016;University of Białystok;Nursing;None;None;None;None;None;None;None;None
2017;University of Białystok;Nursing;None;None;None;None;None;None;None;None
2018;University of Białystok;Nursing;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019;University of Białystok;Nursing;None;None;None;None;None;None;None;None
2020;University of Białystok;Nursing;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2021;University of Białystok;Nursing;0.0;0.0;0.0;0.0;1.0;50.0;1.0;50.0
2022;University of Białystok;Nursing;0.0;0.0;0.0;0.0;0.0;0.0;2.0;66.66667
2023;University of Białystok;Nursing;None;None;None;None;None;None;None;None
