year;universityId;subjectAreaId;threshold1Value;threshold1PercentageValue;threshold5Value;threshold5PercentageValue;threshold10Value;threshold10PercentageValue;threshold25Value;threshold25PercentageValue
2022;Cracow University of Technology;Earth and Planetary Sciences;0.0;0.0;1.0;7.1428576;5.0;35.714287;8.0;57.14286
2023;Cracow University of Technology;Earth and Planetary Sciences;0.0;0.0;0.0;0.0;0.0;0.0;2.0;40.0
2012;University of Białystok;Earth and Planetary Sciences;0.0;0.0;1.0;16.666668;2.0;33.333336;5.0;83.33333
2013;University of Białystok;Earth and Planetary Sciences;0.0;0.0;0.0;0.0;0.0;0.0;2.0;28.57143
2014;University of Białystok;Earth and Planetary Sciences;0.0;0.0;1.0;7.692308;1.0;7.692308;7.0;53.846157
2015;University of Białystok;Earth and Planetary Sciences;0.0;0.0;0.0;0.0;1.0;12.5;5.0;62.5
2016;University of Białystok;Earth and Planetary Sciences;0.0;0.0;2.0;12.5;7.0;43.75;11.0;68.75
2017;University of Białystok;Earth and Planetary Sciences;0.0;0.0;0.0;0.0;12.0;66.66667;17.0;94.44444
2018;University of Białystok;Earth and Planetary Sciences;0.0;0.0;3.0;20.0;4.0;26.666668;14.0;93.333336
2019;University of Białystok;Earth and Planetary Sciences;0.0;0.0;2.0;8.333334;5.0;20.833332;16.0;66.66667
2020;University of Białystok;Earth and Planetary Sciences;0.0;0.0;5.0;35.714287;7.0;50.0;11.0;78.57143
2021;University of Białystok;Earth and Planetary Sciences;0.0;0.0;2.0;8.695652;9.0;39.130436;20.0;86.95652
2022;University of Białystok;Earth and Planetary Sciences;1.0;10.0;1.0;10.0;3.0;30.000002;10.0;100.0
2023;University of Białystok;Earth and Planetary Sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2012;Warsaw University of Technology;Earth and Planetary Sciences;1.0;4.7619047;3.0;14.285715;3.0;14.285715;10.0;47.61905
2013;Warsaw University of Technology;Earth and Planetary Sciences;0.0;0.0;1.0;4.7619047;2.0;9.523809;5.0;23.809525
2014;Warsaw University of Technology;Earth and Planetary Sciences;0.0;0.0;1.0;5.0;3.0;15.000001;6.0;30.000002
2015;Warsaw University of Technology;Earth and Planetary Sciences;2.0;16.666668;3.0;25.0;4.0;33.333336;8.0;66.66667
2016;Warsaw University of Technology;Earth and Planetary Sciences;0.0;0.0;2.0;4.0;5.0;10.0;6.0;12.0
2017;Warsaw University of Technology;Earth and Planetary Sciences;0.0;0.0;0.0;0.0;4.0;5.882353;7.0;10.294118
2018;Warsaw University of Technology;Earth and Planetary Sciences;0.0;0.0;3.0;3.3333335;4.0;4.4444447;11.0;12.222222
2019;Warsaw University of Technology;Earth and Planetary Sciences;0.0;0.0;3.0;2.189781;12.0;8.759124;17.0;12.408759
2020;Warsaw University of Technology;Earth and Planetary Sciences;0.0;0.0;2.0;4.0;8.0;16.0;20.0;40.0
2021;Warsaw University of Technology;Earth and Planetary Sciences;0.0;0.0;3.0;6.382979;21.0;44.68085;27.0;57.446808
2022;Warsaw University of Technology;Earth and Planetary Sciences;1.0;2.3255813;6.0;13.953489;13.0;30.232557;22.0;51.162792
2023;Warsaw University of Technology;Earth and Planetary Sciences;0.0;0.0;0.0;0.0;3.0;16.666668;6.0;33.333336
2012;Poznan University of Economics and Business;Earth and Planetary Sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013;Poznan University of Economics and Business;Earth and Planetary Sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;Poznan University of Economics and Business;Earth and Planetary Sciences;None;None;None;None;None;None;None;None
2015;Poznan University of Economics and Business;Earth and Planetary Sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;Poznan University of Economics and Business;Earth and Planetary Sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;Poznan University of Economics and Business;Earth and Planetary Sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;Poznan University of Economics and Business;Earth and Planetary Sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019;Poznan University of Economics and Business;Earth and Planetary Sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;Poznan University of Economics and Business;Earth and Planetary Sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;Poznan University of Economics and Business;Earth and Planetary Sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022;Poznan University of Economics and Business;Earth and Planetary Sciences;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2023;Poznan University of Economics and Business;Earth and Planetary Sciences;None;None;None;None;None;None;None;None
2012;AGH University of Science and Technology;Economics, Econometrics and Finance;0.0;0.0;1.0;14.285715;2.0;28.57143;2.0;28.57143
2013;AGH University of Science and Technology;Economics, Econometrics and Finance;None;None;None;None;None;None;None;None
2014;AGH University of Science and Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;1.0;14.285715;1.0;14.285715
2015;AGH University of Science and Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;1.0;33.333336;1.0;33.333336
2016;AGH University of Science and Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;3.0;33.333336
2017;AGH University of Science and Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;4.0;26.666668
2018;AGH University of Science and Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;2.0;6.8965516;2.0;6.8965516
2019;AGH University of Science and Technology;Economics, Econometrics and Finance;0.0;0.0;2.0;8.0;8.0;32.0;9.0;36.0
2020;AGH University of Science and Technology;Economics, Econometrics and Finance;1.0;7.692308;2.0;15.384616;4.0;30.769232;6.0;46.153847
2021;AGH University of Science and Technology;Economics, Econometrics and Finance;1.0;5.555556;2.0;11.111112;4.0;22.222223;6.0;33.333336
2022;AGH University of Science and Technology;Economics, Econometrics and Finance;0.0;0.0;1.0;5.263158;5.0;26.31579;10.0;52.63158
2023;AGH University of Science and Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;1.0;25.0;3.0;75.0
2012;Białystok University of Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013;Białystok University of Technology;Economics, Econometrics and Finance;0.0;0.0;1.0;10.0;1.0;10.0;2.0;20.0
2014;Białystok University of Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;1.0;33.333336;1.0;33.333336
2015;Białystok University of Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0
2016;Białystok University of Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;1.0;20.0
2017;Białystok University of Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;3.0;33.333336;4.0;44.444447
2018;Białystok University of Technology;Economics, Econometrics and Finance;0.0;0.0;1.0;16.666668;1.0;16.666668;3.0;50.0
2019;Białystok University of Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;2.0;18.181818
2020;Białystok University of Technology;Economics, Econometrics and Finance;0.0;0.0;3.0;7.692308;7.0;17.948719;15.0;38.46154
2021;Białystok University of Technology;Economics, Econometrics and Finance;1.0;2.9411764;3.0;8.823529;3.0;8.823529;7.0;20.588236
2022;Białystok University of Technology;Economics, Econometrics and Finance;1.0;3.125;2.0;6.25;2.0;6.25;7.0;21.875
2023;Białystok University of Technology;Economics, Econometrics and Finance;None;None;None;None;None;None;None;None
2012;Cracow University of Technology;Economics, Econometrics and Finance;None;None;None;None;None;None;None;None
2013;Cracow University of Technology;Economics, Econometrics and Finance;0.0;0.0;1.0;100.0;1.0;100.0;1.0;100.0
2014;Cracow University of Technology;Economics, Econometrics and Finance;0.0;0.0;1.0;100.0;1.0;100.0;1.0;100.0
2015;Cracow University of Technology;Economics, Econometrics and Finance;None;None;None;None;None;None;None;None
2016;Cracow University of Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;Cracow University of Technology;Economics, Econometrics and Finance;0.0;0.0;1.0;12.5;1.0;12.5;1.0;12.5
2018;Cracow University of Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019;Cracow University of Technology;Economics, Econometrics and Finance;0.0;0.0;2.0;6.25;2.0;6.25;2.0;6.25
2020;Cracow University of Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;2.0;33.333336
2021;Cracow University of Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022;Cracow University of Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;1.0;50.0
2023;Cracow University of Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;2.0;100.0;2.0;100.0
2012;University of Białystok;Economics, Econometrics and Finance;None;None;None;None;None;None;None;None
2013;University of Białystok;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;University of Białystok;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015;University of Białystok;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2016;University of Białystok;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2017;University of Białystok;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;University of Białystok;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;1.0;25.0
2019;University of Białystok;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;University of Białystok;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2021;University of Białystok;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2022;University of Białystok;Economics, Econometrics and Finance;0.0;0.0;1.0;11.111112;1.0;11.111112;2.0;22.222223
2023;University of Białystok;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;2.0;100.0;2.0;100.0
2012;Warsaw University of Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;1.0;25.0;1.0;25.0
2013;Warsaw University of Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;Warsaw University of Technology;Economics, Econometrics and Finance;None;None;None;None;None;None;None;None
2015;Warsaw University of Technology;Economics, Econometrics and Finance;0.0;0.0;2.0;40.0;2.0;40.0;3.0;60.000004
2016;Warsaw University of Technology;Economics, Econometrics and Finance;0.0;0.0;3.0;50.0;3.0;50.0;5.0;83.33333
2017;Warsaw University of Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;3.0;60.000004;4.0;80.0
2018;Warsaw University of Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;3.0;42.857143;4.0;57.14286
2019;Warsaw University of Technology;Economics, Econometrics and Finance;0.0;0.0;1.0;6.666667;2.0;13.333334;3.0;20.0
2020;Warsaw University of Technology;Economics, Econometrics and Finance;0.0;0.0;2.0;6.666667;3.0;10.0;4.0;13.333334
2021;Warsaw University of Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;4.0;17.391304
2022;Warsaw University of Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;1.0;4.166667;3.0;12.5
2023;Warsaw University of Technology;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;1.0;100.0;1.0;100.0
2012;Poznan University of Economics and Business;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;2.0;14.285715
2013;Poznan University of Economics and Business;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;Poznan University of Economics and Business;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2015;Poznan University of Economics and Business;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;0.0;0.0;3.0;15.789473
2016;Poznan University of Economics and Business;Economics, Econometrics and Finance;0.0;0.0;1.0;2.9411764;1.0;2.9411764;8.0;23.529411
2017;Poznan University of Economics and Business;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;2.0;5.0;12.0;30.000002
2018;Poznan University of Economics and Business;Economics, Econometrics and Finance;0.0;0.0;2.0;4.4444447;4.0;8.888889;14.0;31.111113
2019;Poznan University of Economics and Business;Economics, Econometrics and Finance;0.0;0.0;4.0;8.163265;5.0;10.204082;13.0;26.530611
2020;Poznan University of Economics and Business;Economics, Econometrics and Finance;0.0;0.0;0.0;0.0;7.0;10.769231;28.0;43.076923
2021;Poznan University of Economics and Business;Economics, Econometrics and Finance;2.0;2.5974026;10.0;12.987013;22.0;28.57143;40.0;51.94805
2022;Poznan University of Economics and Business;Economics, Econometrics and Finance;0.0;0.0;13.0;17.567568;26.0;35.135136;50.0;67.567566
2023;Poznan University of Economics and Business;Economics, Econometrics and Finance;0.0;0.0;2.0;6.666667;7.0;23.333334;15.0;50.0
2012;AGH University of Science and Technology;Energy;3.0;7.8947363;9.0;23.684212;13.0;34.210526;18.0;47.368423
2013;AGH University of Science and Technology;Energy;3.0;6.521739;8.0;17.391304;15.0;32.608696;26.0;56.521736
2014;AGH University of Science and Technology;Energy;1.0;2.0833335;15.0;31.25;19.0;39.583336;28.0;58.333332
2015;AGH University of Science and Technology;Energy;1.0;1.2987013;9.0;11.688312;26.0;33.766235;38.0;49.35065
2016;AGH University of Science and Technology;Energy;1.0;0.5813953;12.0;6.9767447;28.0;16.27907;54.0;31.39535
2017;AGH University of Science and Technology;Energy;1.0;0.5319149;16.0;8.510638;30.0;15.957446;65.0;34.574467
2018;AGH University of Science and Technology;Energy;0.0;0.0;14.0;6.334842;26.0;11.764706;61.0;27.60181
2019;AGH University of Science and Technology;Energy;0.0;0.0;19.0;9.00474;39.0;18.483412;57.0;27.014217
2020;AGH University of Science and Technology;Energy;0.0;0.0;18.0;7.2874494;37.0;14.979757;73.0;29.554657
2021;AGH University of Science and Technology;Energy;0.0;0.0;8.0;2.110818;56.0;14.775726;70.0;18.469658
2022;AGH University of Science and Technology;Energy;0.0;0.0;10.0;3.10559;58.0;18.012423;85.0;26.397514
2023;AGH University of Science and Technology;Energy;0.0;0.0;5.0;4.032258;31.0;25.0;42.0;33.870968
2012;Białystok University of Technology;Energy;0.0;0.0;0.0;0.0;3.0;75.0;3.0;75.0
2013;Białystok University of Technology;Energy;0.0;0.0;0.0;0.0;1.0;25.0;3.0;75.0
2014;Białystok University of Technology;Energy;0.0;0.0;0.0;0.0;0.0;0.0;3.0;50.0
2015;Białystok University of Technology;Energy;0.0;0.0;1.0;16.666668;2.0;33.333336;3.0;50.0
2016;Białystok University of Technology;Energy;0.0;0.0;0.0;0.0;1.0;14.285715;3.0;42.857143
2017;Białystok University of Technology;Energy;0.0;0.0;0.0;0.0;3.0;12.5;6.0;25.0
2018;Białystok University of Technology;Energy;0.0;0.0;0.0;0.0;1.0;2.5;2.0;5.0
2019;Białystok University of Technology;Energy;0.0;0.0;0.0;0.0;2.0;3.4482758;6.0;10.344828
2020;Białystok University of Technology;Energy;0.0;0.0;2.0;2.9850745;6.0;8.955224;8.0;11.940298
2021;Białystok University of Technology;Energy;0.0;0.0;0.0;0.0;3.0;4.347826;6.0;8.695652
2022;Białystok University of Technology;Energy;0.0;0.0;0.0;0.0;1.0;1.4705882;1.0;1.4705882
2023;Białystok University of Technology;Energy;0.0;0.0;0.0;0.0;5.0;14.705883;7.0;20.588236
2012;Cracow University of Technology;Energy;1.0;12.5;2.0;25.0;3.0;37.5;3.0;37.5
2013;Cracow University of Technology;Energy;0.0;0.0;5.0;17.857143;7.0;25.0;10.0;35.714287
2014;Cracow University of Technology;Energy;0.0;0.0;3.0;21.428572;7.0;50.0;10.0;71.42857
2015;Cracow University of Technology;Energy;1.0;5.882353;6.0;35.294117;7.0;41.17647;9.0;52.941177
2016;Cracow University of Technology;Energy;0.0;0.0;3.0;9.090909;6.0;18.181818;15.0;45.454548
2017;Cracow University of Technology;Energy;1.0;2.0;2.0;4.0;6.0;12.0;15.0;30.000002
2018;Cracow University of Technology;Energy;0.0;0.0;5.0;7.575758;9.0;13.636364;12.0;18.181818
2019;Cracow University of Technology;Energy;0.0;0.0;4.0;4.123711;19.0;19.58763;21.0;21.649485
2020;Cracow University of Technology;Energy;0.0;0.0;4.0;5.1282053;8.0;10.256411;12.0;15.384616
2021;Cracow University of Technology;Energy;0.0;0.0;0.0;0.0;19.0;13.380281;24.0;16.901407
2022;Cracow University of Technology;Energy;0.0;0.0;4.0;4.255319;27.0;28.723404;31.0;32.97872
2023;Cracow University of Technology;Energy;0.0;0.0;1.0;2.2727273;16.0;36.363636;17.0;38.636364
2012;University of Białystok;Energy;1.0;100.0;1.0;100.0;1.0;100.0;1.0;100.0
2013;University of Białystok;Energy;0.0;0.0;1.0;12.5;1.0;12.5;3.0;37.5
2014;University of Białystok;Energy;0.0;0.0;1.0;33.333336;1.0;33.333336;3.0;100.0
2015;University of Białystok;Energy;0.0;0.0;1.0;33.333336;1.0;33.333336;1.0;33.333336
2016;University of Białystok;Energy;0.0;0.0;1.0;25.0;2.0;50.0;4.0;100.0
2017;University of Białystok;Energy;0.0;0.0;0.0;0.0;0.0;0.0;1.0;100.0
2018;University of Białystok;Energy;0.0;0.0;1.0;50.0;2.0;100.0;2.0;100.0
2019;University of Białystok;Energy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2020;University of Białystok;Energy;0.0;0.0;1.0;25.0;1.0;25.0;1.0;25.0
2021;University of Białystok;Energy;0.0;0.0;0.0;0.0;0.0;0.0;2.0;33.333336
2022;University of Białystok;Energy;0.0;0.0;0.0;0.0;0.0;0.0;1.0;11.111112
2023;University of Białystok;Energy;0.0;0.0;1.0;20.0;1.0;20.0;1.0;20.0
2012;Warsaw University of Technology;Energy;1.0;4.7619047;3.0;14.285715;6.0;28.57143;10.0;47.61905
2013;Warsaw University of Technology;Energy;1.0;1.6393442;11.0;18.032785;17.0;27.868853;39.0;63.93443
2014;Warsaw University of Technology;Energy;3.0;5.357143;13.0;23.214285;21.0;37.5;34.0;60.714287
2015;Warsaw University of Technology;Energy;1.0;1.3333334;6.0;8.0;18.0;24.0;38.0;50.666664
2016;Warsaw University of Technology;Energy;1.0;1.6393442;11.0;18.032785;20.0;32.786884;38.0;62.29508
2017;Warsaw University of Technology;Energy;2.0;2.0618556;9.0;9.27835;23.0;23.71134;48.0;49.484535
2018;Warsaw University of Technology;Energy;2.0;1.8518518;13.0;12.037037;29.0;26.85185;40.0;37.037037
2019;Warsaw University of Technology;Energy;1.0;0.7407407;7.0;5.185185;21.0;15.555556;41.0;30.370369
2020;Warsaw University of Technology;Energy;0.0;0.0;15.0;9.677419;33.0;21.290323;51.0;32.90323
2021;Warsaw University of Technology;Energy;0.0;0.0;6.0;2.2058823;36.0;13.235294;61.0;22.426472
2022;Warsaw University of Technology;Energy;0.0;0.0;7.0;2.9288704;32.0;13.389121;44.0;18.410042
2023;Warsaw University of Technology;Energy;0.0;0.0;8.0;7.692308;32.0;30.769232;39.0;37.5
2012;Poznan University of Economics and Business;Energy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2013;Poznan University of Economics and Business;Energy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2014;Poznan University of Economics and Business;Energy;0.0;0.0;0.0;0.0;1.0;50.0;1.0;50.0
2015;Poznan University of Economics and Business;Energy;None;None;None;None;None;None;None;None
2016;Poznan University of Economics and Business;Energy;0.0;0.0;1.0;25.0;1.0;25.0;1.0;25.0
2017;Poznan University of Economics and Business;Energy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2018;Poznan University of Economics and Business;Energy;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2019;Poznan University of Economics and Business;Energy;0.0;0.0;0.0;0.0;1.0;8.333334;3.0;25.0
2020;Poznan University of Economics and Business;Energy;0.0;0.0;0.0;0.0;1.0;3.7037036;1.0;3.7037036
2021;Poznan University of Economics and Business;Energy;0.0;0.0;1.0;2.4390242;4.0;9.756097;6.0;14.634146
2022;Poznan University of Economics and Business;Energy;0.0;0.0;0.0;0.0;2.0;7.1428576;4.0;14.285715
2023;Poznan University of Economics and Business;Energy;0.0;0.0;0.0;0.0;1.0;16.666668;1.0;16.666668
2012;AGH University of Science and Technology;Engineering;3.0;0.78947365;59.0;15.526316;79.0;20.789474;139.0;36.57895
2013;AGH University of Science and Technology;Engineering;3.0;0.66225165;54.0;11.920529;92.0;20.30905;163.0;35.98234
